review_id,text_length,word_count,sentence_count,char_count,avg_word_length,punct_count,upper_count,digit_count,stopword_ratio,exclamation_count,question_count,positive_word_count,negative_word_count,neutral_word_count,num_aspects,num_unique_aspects,aspect_diversity,aspect_Chất lượng sản phẩm_count,aspect_Dịch vụ_count,aspect_Khác_count,aspect_Giá cả_count,positive_aspects,negative_aspects,sentiment_ratio,sentiment_balance,first_aspect_position,last_aspect_position,aspect_span_coverage,num_dates_mentioned,mentions_delivery_time,mentions_price,mentions_quantity,num_numbers,max_number,min_number,brand_mentions,adj_count,verb_count,noun_count,avg_sentence_length,sentence_length_std,complex_sentence_ratio,max_word_freq,repeated_words_count,repetition_ratio
64,55.0,13.0,0.0,43.0,3.3076923076923075,0.0,1.0,0.0,0.5384615384615384,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.38181818181818183,0.8545454545454545,0.4727272727272727,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0
65,45.0,10.0,0.0,36.0,3.6,1.0,1.0,0.0,0.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0
66,117.0,26.0,0.0,92.0,3.5384615384615383,1.0,4.0,0.0,0.38461538461538464,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.2564102564102564,0.6837606837606838,0.42735042735042733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,26.0,0.0,1.0,2.0,2.0,0.15384615384615385
67,225.0,50.0,4.0,176.0,3.52,6.0,5.0,0.0,0.34,0.0,0.0,3.0,0.0,1.0,6.0,3.0,0.5,4.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.7066666666666667,0.7066666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,10.0,9.979979959899719,0.4,2.0,3.0,0.12
68,20.0,5.0,0.0,16.0,3.2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.85,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
69,110.0,23.0,1.0,88.0,3.8260869565217392,4.0,2.0,0.0,0.30434782608695654,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6909090909090909,0.6909090909090909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.5,2.5,0.0,1.0,0.0,0.0
70,217.0,53.0,3.0,165.0,3.1132075471698113,5.0,4.0,4.0,0.2641509433962264,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.5,3.0,1.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.5,0.0,0.783410138248848,0.783410138248848,0.0,0.0,0.0,1.0,3.0,78.0,1.0,0.0,2.0,0.0,0.0,13.25,4.322904116447646,0.5,2.0,5.0,0.18867924528301888
71,29.0,5.0,3.0,25.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.7586206896551724,0.7586206896551724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
72,74.0,17.0,1.0,58.0,3.411764705882353,3.0,3.0,0.0,0.29411764705882354,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.8513513513513513,0.8513513513513513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,0.0,0.5,1.0,0.0,0.0
73,28.0,6.0,1.0,23.0,3.8333333333333335,1.0,2.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.8214285714285714,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0
74,117.0,26.0,0.0,92.0,3.5384615384615383,3.0,3.0,1.0,0.3076923076923077,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5213675213675214,0.5213675213675214,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,26.0,0.0,1.0,2.0,2.0,0.15384615384615385
75,53.0,12.0,1.0,42.0,3.5,2.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.8301886792452831,0.8301886792452831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0
76,103.0,21.0,3.0,83.0,3.9523809523809526,3.0,3.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.8155339805825242,0.8155339805825242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.816496580927726,0.0,2.0,1.0,0.09523809523809523
77,125.0,31.0,2.0,95.0,3.064516129032258,3.0,2.0,3.0,0.2903225806451613,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.96,0.96,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,15.5,5.5,0.3333333333333333,2.0,1.0,0.06451612903225806
78,82.0,18.0,2.0,65.0,3.611111111111111,3.0,6.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.036585365853658534,0.8292682926829268,0.7926829268292683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.632993161855452,0.0,1.0,0.0,0.0
79,37.0,9.0,0.0,29.0,3.2222222222222223,0.0,1.0,3.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.918918918918919,0.918918918918919,0.0,0.0,0.0,1.0,1.0,300.0,300.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0
80,194.0,46.0,1.0,149.0,3.239130434782609,3.0,1.0,5.0,0.34782608695652173,1.0,0.0,1.0,0.0,0.0,4.0,3.0,0.75,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.6237113402061856,0.6237113402061856,0.0,0.0,1.0,0.0,4.0,24.0,2.0,0.0,1.0,0.0,2.0,46.0,0.0,1.0,2.0,6.0,0.2608695652173913
81,175.0,35.0,5.0,141.0,4.0285714285714285,8.0,35.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.15428571428571428,0.44571428571428573,0.2914285714285714,0.0,0.0,0.0,0.0,6.0,1313.0,10.0,0.0,0.0,0.0,0.0,7.2,4.1182520563948,0.0,2.0,2.0,0.11428571428571428
82,226.0,50.0,1.0,177.0,3.54,6.0,2.0,0.0,0.24,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7256637168141593,0.7256637168141593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,5.0,1.0,3.0,6.0,0.26
83,212.0,45.0,0.0,168.0,3.7333333333333334,3.0,6.0,0.0,0.4222222222222222,0.0,0.0,1.0,2.0,1.0,4.0,1.0,0.25,4.0,0.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.5,0.27358490566037735,0.8679245283018868,0.5943396226415094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,0.0,1.0,4.0,5.0,0.26666666666666666
84,174.0,33.0,5.0,142.0,4.303030303030303,8.0,37.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.13218390804597702,0.29310344827586204,0.16091954022988506,0.0,0.0,0.0,0.0,5.0,1311.0,10.0,0.0,0.0,0.0,0.0,6.8,4.66476151587624,0.0,2.0,1.0,0.06060606060606061
85,194.0,43.0,4.0,152.0,3.5348837209302326,6.0,4.0,0.0,0.3488372093023256,0.0,0.0,3.0,0.0,1.0,4.0,2.0,0.5,3.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.7422680412371134,0.7422680412371134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,10.75,4.264680527307995,0.0,3.0,2.0,0.11627906976744186
86,588.0,135.0,4.0,454.0,3.362962962962963,7.0,5.0,9.0,0.37037037037037035,0.0,1.0,1.0,0.0,2.0,6.0,3.0,0.5,4.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.08163265306122448,0.5952380952380952,0.5136054421768708,0.0,0.0,1.0,0.0,4.0,159.0,3.0,0.0,0.0,3.0,1.0,33.75,16.857861667483217,0.75,5.0,20.0,0.37037037037037035
87,162.0,36.0,3.0,127.0,3.5277777777777777,6.0,3.0,0.0,0.25,1.0,0.0,3.0,0.0,0.0,6.0,2.0,0.3333333333333333,4.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.8518518518518519,0.8518518518518519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,12.0,5.0990195135927845,0.3333333333333333,2.0,1.0,0.05555555555555555
88,111.0,24.0,1.0,88.0,3.6666666666666665,1.0,0.0,0.0,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7477477477477478,0.7477477477477478,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,4.0,0.5,2.0,1.0,0.08333333333333333
89,178.0,41.0,0.0,138.0,3.3658536585365852,3.0,2.0,0.0,0.2682926829268293,0.0,0.0,2.0,1.0,0.0,5.0,2.0,0.4,4.0,1.0,0.0,0.0,4.0,1.0,0.6,0.25,0.06179775280898876,0.848314606741573,0.7865168539325843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,41.0,0.0,1.0,2.0,3.0,0.14634146341463414
90,188.0,40.0,3.0,149.0,3.725,5.0,1.0,1.0,0.3,0.0,0.0,1.0,1.0,1.0,6.0,3.0,0.5,4.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.7340425531914894,0.7340425531914894,0.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,2.0,2.0,1.0,10.75,5.11737237261468,0.25,3.0,3.0,0.175
91,429.0,100.0,10.0,330.0,3.3,12.0,12.0,3.0,0.27,0.0,0.0,3.0,0.0,0.0,8.0,2.0,0.25,6.0,2.0,0.0,0.0,6.0,2.0,0.5,0.3333333333333333,0.006993006993006993,0.7878787878787878,0.7808857808857809,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,0.0,10.0,7.771743691090179,0.18181818181818182,3.0,13.0,0.27
92,611.0,145.0,10.0,467.0,3.220689655172414,18.0,12.0,5.0,0.4,0.0,1.0,3.0,0.0,0.0,6.0,1.0,0.16666666666666666,6.0,0.0,0.0,0.0,4.0,2.0,0.3333333333333333,0.5,0.0,0.6939443535188216,0.6939443535188216,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,4.0,3.0,0.0,14.5,6.135959582656978,0.4,5.0,23.0,0.3586206896551724
93,126.0,32.0,4.0,95.0,2.96875,4.0,2.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.6031746031746031,0.6031746031746031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,6.0,0.25,2.0,5.0,0.3125
94,67.0,16.0,0.0,52.0,3.25,0.0,2.0,3.0,0.375,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.7014925373134329,0.7014925373134329,0.0,0.0,0.0,0.0,1.0,316.0,316.0,0.0,2.0,0.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0
95,55.0,11.0,0.0,45.0,4.090909090909091,1.0,1.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.05454545454545454,0.8181818181818182,0.7636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0
96,229.0,52.0,1.0,178.0,3.423076923076923,4.0,0.0,1.0,0.34615384615384615,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.16666666666666666,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.7816593886462883,0.7816593886462883,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,26.0,18.0,0.5,4.0,5.0,0.2692307692307692
97,109.0,26.0,1.0,84.0,3.230769230769231,4.0,1.0,0.0,0.2692307692307692,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.26605504587155965,0.8256880733944955,0.5596330275229358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.5,2.0,1.0,0.07692307692307693
98,55.0,14.0,0.0,42.0,3.0,2.0,1.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0
99,231.0,52.0,2.0,180.0,3.4615384615384617,4.0,4.0,1.0,0.28846153846153844,0.0,0.0,4.0,0.0,1.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.5,0.0,1.0389610389610389,1.0389610389610389,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,17.333333333333332,8.259674462242577,0.3333333333333333,3.0,7.0,0.28846153846153844
100,192.0,41.0,2.0,152.0,3.707317073170732,4.0,3.0,0.0,0.2682926829268293,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.5,0.0,0.90625,0.90625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.666666666666666,6.649979114420002,0.3333333333333333,2.0,2.0,0.0975609756097561
101,108.0,24.0,0.0,85.0,3.5416666666666665,4.0,0.0,1.0,0.125,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.2,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.9629629629629629,0.9629629629629629,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0
102,113.0,27.0,3.0,87.0,3.2222222222222223,5.0,3.0,1.0,0.37037037037037035,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.30973451327433627,0.7168141592920354,0.40707964601769914,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,9.0,3.559026084010437,0.0,1.0,0.0,0.0
103,102.0,20.0,5.0,83.0,4.15,5.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.25,4.0,0.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,0.7745098039215687,0.7745098039215687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2909944487358056,0.0,2.0,1.0,0.1
104,144.0,32.0,2.0,113.0,3.53125,5.0,8.0,0.0,0.40625,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6388888888888888,0.6388888888888888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,16.0,0.0,0.6666666666666666,2.0,2.0,0.125
105,38.0,9.0,1.0,30.0,3.3333333333333335,1.0,4.0,6.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.868421052631579,0.868421052631579,0.0,1.0,0.0,0.0,2.0,550.0,316.0,0.0,0.0,2.0,0.0,4.5,0.5,0.0,2.0,1.0,0.2222222222222222
106,37.0,9.0,1.0,29.0,3.2222222222222223,1.0,2.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.7837837837837838,0.7837837837837838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.5,0.0,1.0,0.0,0.0
107,130.0,30.0,2.0,101.0,3.3666666666666667,2.0,6.0,0.0,0.1,0.0,0.0,4.0,0.0,0.0,7.0,1.0,0.14285714285714285,7.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.9461538461538461,0.9461538461538461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,11.0,0.3333333333333333,1.0,0.0,0.0
108,87.0,18.0,2.0,70.0,3.888888888888889,3.0,2.0,0.0,0.2777777777777778,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,0.0,1.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.8850574712643678,0.8850574712643678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,2.0,1.0,0.1111111111111111
109,97.0,22.0,1.0,76.0,3.4545454545454546,1.0,2.0,1.0,0.2727272727272727,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.4639175257731959,0.4639175257731959,0.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,2.0,2.0,11.0,1.0,0.0,2.0,1.0,0.09090909090909091
110,142.0,32.0,2.0,111.0,3.46875,6.0,4.0,1.0,0.21875,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.75,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.8380281690140845,0.8380281690140845,0.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,2.0,1.0,2.0,10.666666666666666,3.7712361663282534,0.3333333333333333,2.0,1.0,0.0625
111,87.0,19.0,1.0,69.0,3.6315789473684212,2.0,1.0,3.0,0.3684210526315789,0.0,0.0,3.0,0.0,1.0,3.0,2.0,0.6666666666666666,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.8620689655172413,0.8620689655172413,0.0,1.0,1.0,0.0,1.0,211.0,211.0,0.0,1.0,1.0,3.0,19.0,0.0,0.5,2.0,1.0,0.10526315789473684
112,123.0,29.0,2.0,95.0,3.2758620689655173,4.0,1.0,1.0,0.27586206896551724,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.6666666666666666,2.0,0.0,0.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.23577235772357724,0.6829268292682927,0.44715447154471544,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,14.5,11.5,0.5,2.0,1.0,0.06896551724137931
113,62.0,14.0,0.0,49.0,3.5,1.0,1.0,0.0,0.35714285714285715,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8548387096774194,0.8548387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0
114,68.0,15.0,1.0,54.0,3.6,1.0,2.0,1.0,0.4,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7352941176470589,0.7352941176470589,0.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,2.0,1.0,7.5,1.5,0.0,1.0,0.0,0.0
115,41.0,9.0,0.0,33.0,3.6666666666666665,2.0,1.0,2.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.9024390243902439,0.0,1.0,0.0,0.0,1.0,10.0,10.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0
116,27.0,6.0,0.0,22.0,3.6666666666666665,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
117,97.0,20.0,1.0,78.0,3.9,3.0,1.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.3711340206185567,0.6701030927835051,0.29896907216494845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.5,2.0,1.0,0.1
118,243.0,52.0,4.0,192.0,3.6923076923076925,8.0,6.0,6.0,0.3076923076923077,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.25,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.6748971193415638,0.6748971193415638,0.0,0.0,0.0,0.0,2.0,316.0,304.0,0.0,2.0,1.0,0.0,17.333333333333332,8.65383665716478,0.5,3.0,5.0,0.21153846153846154
119,143.0,34.0,2.0,110.0,3.235294117647059,5.0,2.0,2.0,0.2647058823529412,2.0,0.0,3.0,0.0,0.0,3.0,1.0,0.3333333333333333,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5244755244755245,0.5244755244755245,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,34.0,0.0,1.0,3.0,2.0,0.14705882352941177
120,61.0,13.0,2.0,49.0,3.769230769230769,2.0,2.0,0.0,0.38461538461538464,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8032786885245902,0.8032786885245902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.5,4.5,0.0,1.0,0.0,0.0
121,174.0,40.0,1.0,135.0,3.375,2.0,5.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.5,3.0,1.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.1839080459770115,0.6896551724137931,0.5057471264367817,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,9.0,0.5,5.0,1.0,0.125
122,130.0,29.0,2.0,102.0,3.5172413793103448,3.0,2.0,0.0,0.3448275862068966,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.5,3.5,0.5,1.0,0.0,0.0
123,70.0,14.0,4.0,57.0,4.071428571428571,4.0,5.0,0.0,0.14285714285714285,0.0,0.0,3.0,0.0,1.0,5.0,3.0,0.6,3.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.8714285714285714,0.8714285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.8,1.32664991614216,0.0,1.0,0.0,0.0
124,76.0,16.0,3.0,61.0,3.8125,3.0,3.0,0.0,0.1875,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.8421052631578947,0.8421052631578947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.333333333333333,1.699673171197595,0.0,2.0,1.0,0.125
125,49.0,11.0,0.0,39.0,3.5454545454545454,0.0,1.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.40816326530612246,0.7755102040816326,0.3673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,1.0,0.18181818181818182
126,159.0,35.0,2.0,125.0,3.5714285714285716,3.0,0.0,3.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.6666666666666666,1.0,2.0,0.0,0.0,1.0,2.0,-0.3333333333333333,0.5,0.0,0.8301886792452831,0.8301886792452831,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,11.666666666666666,3.39934634239519,0.0,4.0,5.0,0.37142857142857144
127,209.0,50.0,3.0,160.0,3.2,7.0,5.0,2.0,0.3,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.25,6.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,0.8803827751196173,0.8803827751196173,0.0,0.0,0.0,0.0,1.0,45.0,45.0,0.0,1.0,0.0,0.0,12.5,9.340770846134703,0.25,2.0,3.0,0.12
128,111.0,26.0,9.0,86.0,3.3076923076923075,9.0,7.0,1.0,0.4230769230769231,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1981981981981982,0.6036036036036037,0.40540540540540543,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,2.280350850198276,0.0,2.0,1.0,0.07692307692307693
129,162.0,37.0,0.0,126.0,3.4054054054054053,3.0,0.0,0.0,0.2702702702702703,0.0,0.0,3.0,0.0,1.0,5.0,1.0,0.2,5.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.7716049382716049,0.7716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,37.0,0.0,1.0,2.0,1.0,0.05405405405405406
